ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.096010;0.000964;1.100594;50.000000;1.068191;53.409561;0.000878;1.075619;-0.179976;0.000955;
0.942630;0.002869;0.915738;50.000000;5.333320;266.666016;0.000707;1.095115;1.251454;0.002360;
0.938026;0.003098;0.891597;12.943839;4.475027;57.924034;0.002003;1.135178;1.504450;0.002192;
1.149890;0.001204;1.046337;11.810796;5.794735;68.440437;0.000307;1.333525;1.061545;0.000480;
1.073056;0.001308;1.013602;6.840294;3.990739;27.297827;0.000896;1.230839;1.057290;0.000738;
1.070893;0.000820;1.070893;0.000000;0.000000;0.000000;0.000820;1.079072;0.071237;0.000818;
0.950719;0.000265;0.945270;50.000000;0.455945;22.797230;0.000253;0.940874;-0.110302;0.000262;
1.150131;0.003177;1.029687;19.590137;7.840380;153.594116;0.000434;1.409110;1.331363;0.001788;
1.215396;0.007143;1.237741;50.000000;6.385801;319.290070;0.004049;1.390053;0.937568;0.006557;
1.026199;0.002050;0.869026;4.927361;9.478140;46.702213;0.001082;1.241431;1.403300;0.000994;
0.992975;0.001160;0.936833;3.752613;3.918093;14.703085;0.001005;1.098904;0.879226;0.000889;
0.915993;0.011387;0.829898;50.000000;11.653250;582.662476;0.001480;1.242370;2.051062;0.009272;
1.900352;0.006589;1.460066;9.500040;18.433084;175.115036;0.000463;2.486001;1.131531;0.000924;
0.973080;0.005306;0.697093;5.718196;15.886706;90.843300;0.001748;1.372918;2.101104;0.001683;
0.906745;0.007176;0.677330;4.855080;14.087421;68.395561;0.004653;1.256215;2.171915;0.004267;
1.378986;0.014131;0.993983;18.080875;19.100866;345.360382;0.001220;2.121555;1.745419;0.004357;
2.333045;0.010256;1.957170;50.000000;14.733700;736.684998;0.000773;2.907127;0.889132;0.005719;
1.685067;0.005836;1.324440;4.811287;18.391752;88.488007;0.002852;2.145441;1.156509;0.001840;
2.044295;0.005267;1.694719;17.060423;13.328955;227.397598;0.001175;2.482621;0.882239;0.002266;
1.721856;0.003735;1.364255;6.039357;17.037403;102.894966;0.000474;2.168845;1.101249;0.000119;
1.456670;0.001828;1.304049;6.242456;7.970742;49.757011;0.001077;1.650973;0.782805;0.001083;
1.468994;0.002560;1.257806;9.536620;10.200106;97.274529;0.000653;1.765427;1.042874;0.000884;
1.724564;0.011020;1.314700;15.281236;17.638971;269.545288;0.002423;2.383658;1.328277;0.003747;
1.588636;0.002791;1.553281;28.033560;3.653836;102.430023;0.001949;1.812280;0.769986;0.001855;
1.571363;0.004581;1.511532;27.047781;6.289238;170.109940;0.002068;1.893900;1.002895;0.002682;
